#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000585367.4	401	47	0.38577999999999996	6.694121360778809	-1	0.0279557	noncoding
ENST00000592607.3	605	74	0.38838	5.304635429382324	-1	0.0296782	noncoding
ENST00000624582.2	845	74	0.32104	5.304635429382324	-1	0.0513459	noncoding
ENST00000625069.2	1090	92	0.33503	10.066560935974117	1	0.105008	noncoding
ENST00000623433.2	778	74	0.31885	5.304635429382324	-1	0.0529776	noncoding
ENST00000624265.2	582	74	0.35241	5.304635429382324	-1	0.0356523	noncoding
ENST00000587839.2	1010	69	0.36624	10.803241157531737	1	0.0650793	noncoding
ENST00000631064.1	496	42	0.33255	4.418060874938965	-1	0.0217071	noncoding
ENST00000436225.1	772	86	0.30715	10.182281684875488	1	0.0680907	noncoding
ENST00000604999.1	338	43	0.28503	9.051635169982909	1	0.0149321	noncoding
ENST00000443012.1	767	39	0.40593999999999997	9.77445468902588	1	0.0229362	noncoding
ENST00000456878.1	683	31	0.35802	7.74615421295166	1	0.00667645	noncoding
ENST00000439156.2	1798	72	0.33747000000000005	5.519088935852049	1	0.0713647	noncoding
ENST00000423403.1	2344	78	0.34719	9.89062671661377	1	0.0721672	noncoding
ENST00000438559.4	1275	60	0.31674	7.789473152160644	1	0.0229093	noncoding
ENST00000418662.1	649	60	0.42035000000000006	7.789473152160644	1	0.0534466	noncoding
ENST00000421455.1	768	32	0.36488000000000004	8.49321002960205	1	0.00847012	noncoding
ENST00000453229.1	1228	150	0.33227	9.601034736633299	-1	0.170215	noncoding
ENST00000420285.4	355	68	0.45231	5.1603212356567365	1	0.177186	noncoding
ENST00000425352.4	490	68	0.44309	5.1603212356567365	1	0.174113	noncoding
ENST00000420659.1	445	112	0.47515	7.647311210632325	1	0.71822	coding
ENST00000418091.1	359	86	0.38684	11.342777061462403	-1	0.179834	noncoding
ENST00000455038.1	823	89	0.46205	7.856197929382325	1	0.351575	noncoding
ENST00000455304.5	1098	93	0.3618	9.167162513732912	1	0.144194	noncoding
ENST00000418086.1	403	40	0.40227	11.309962654113772	1	0.0290434	noncoding
ENST00000449140.2	859	44	0.32502	10.495017814636228	1	0.0211388	noncoding
ENST00000436475.2	1059	86	0.34055	9.814038276672363	1	0.0897762	noncoding
ENST00000371086.3	3555	43	0.29059	11.466427421569826	1	0.0256442	noncoding
ENST00000412349.5	1574	58	0.28396	4.375886344909667	1	0.0804103	noncoding
ENST00000424995.1	2189	186	0.33737	10.02620372772217	1	0.802786	coding
ENST00000447748.4	2804	86	0.33754	9.139441108703615	1	0.083291	noncoding
ENST00000444349.4	381	59	0.48655	8.559161186218265	1	0.1218	noncoding
ENST00000415842.4	1157	41	0.38834	8.93565654754639	1	0.017209	noncoding
ENST00000436350.2	710	42	0.36667	7.650892066955567	1	0.012172	noncoding
ENST00000607528.1	618	51	0.36068	11.887986183166504	1	0.0293019	noncoding
ENST00000435739.1	512	33	0.33385	4.815081214904786	1	0.0112005	noncoding
ENST00000424138.1	456	72	0.39878	9.300934410095213	-1	0.0902761	noncoding
ENST00000502413.2	1156	182	0.40452	9.965216636657715	1	0.961933	coding
ENST00000456389.1	861	61	0.34643999999999997	8.522607612609864	1	0.0298304	noncoding
ENST00000621423.1	2352	73	0.3142	5.605256843566894	1	0.0664464	noncoding
ENST00000230113.3	408	67	0.45393999999999995	5.332372856140137	1	0.155416	noncoding
ENST00000420587.4	2232	161	0.32233999999999996	9.512068367004396	1	0.56339	coding
ENST00000413628.4	2058	161	0.29857	9.512068367004396	1	0.430111	noncoding
ENST00000414904.1	796	74	0.31704	6.713276100158691	1	0.0480791	noncoding
ENST00000434072.1	458	112	0.3943900000000001	10.005960655212402	-1	0.150659	noncoding
ENST00000425820.1	960	30	0.30146	10.243139839172361	1	0.0133374	noncoding
ENST00000428732.1	1247	72	0.25816000000000006	8.735417747497557	1	0.040268	noncoding
ENST00000414132.4	523	33	0.38469	9.598198127746581	1	0.0137584	noncoding
ENST00000425754.1	694	42	0.32520000000000004	9.498852348327638	1	0.0153041	noncoding
ENST00000413943.1	575	53	0.38099000000000005	9.860197639465333	1	0.0355697	noncoding
ENST00000419450.1	2086	83	0.38487000000000005	10.02620372772217	1	0.134651	noncoding
ENST00000423187.1	432	25	0.36106	4.093055534362793	1	0.0111416	noncoding
ENST00000426775.1	749	46	0.33233999999999997	8.553552436828614	1	0.0144157	noncoding
ENST00000455406.4	783	48	0.35866	5.460942649841309	1	0.0222962	noncoding
ENST00000583678.4	551	49	0.41449	9.697608375549319	1	0.0402711	noncoding
ENST00000627548.1	886	62	0.42200000000000004	8.864676856994631	1	0.0706562	noncoding
ENST00000599146.4	745	62	0.38914000000000004	8.864676856994631	1	0.048387	noncoding
ENST00000626344.1	400	60	0.41179999999999994	11.65506191253662	-1	0.172712	noncoding
ENST00000630994.1	749	62	0.34706000000000004	8.864676856994631	1	0.0329782	noncoding
ENST00000627516.1	618	62	0.41283000000000003	8.864676856994631	1	0.0631982	noncoding
ENST00000627902.1	675	60	0.32380000000000003	6.019840431213378	1	0.0300006	noncoding
ENST00000630926.1	695	62	0.33438	8.864676856994631	1	0.030227	noncoding
ENST00000596952.4	624	41	0.42722000000000004	9.185600471496581	1	0.0269785	noncoding
ENST00000625896.1	476	46	0.37598	9.12886829376221	-1	0.0822342	noncoding
ENST00000413421.4	826	61	0.37546	11.65506191253662	1	0.0480091	noncoding
ENST00000628635.1	911	39	0.37848000000000004	8.591137504577638	-1	0.0599633	noncoding
ENST00000626510.1	488	46	0.4295	9.12886829376221	-1	0.057637	noncoding
ENST00000628683.1	466	47	0.38286000000000003	10.177446556091308	1	0.029587	noncoding
ENST00000628797.1	750	46	0.34874	9.12886829376221	-1	0.106409	noncoding
ENST00000628450.1	995	59	0.34153	9.099212837219238	1	0.0291187	noncoding
ENST00000594152.4	600	55	0.34674000000000005	8.837148857116702	-1	0.10157	noncoding
ENST00000630885.1	558	48	0.33542000000000005	9.098632621765137	1	0.0179289	noncoding
ENST00000628670.1	601	62	0.37370000000000003	8.864676856994631	1	0.0414216	noncoding
ENST00000630350.1	797	62	0.44343000000000005	8.864676856994631	1	0.0929347	noncoding
ENST00000415780.1	249	23	0.36032	9.300612068176267	1	0.00706549	noncoding
ENST00000600103.1	702	53	0.38883	8.448404502868652	-1	0.0574507	noncoding
ENST00000608579.1	669	59	0.34511000000000003	9.099212837219238	1	0.0298207	noncoding
ENST00000430605.1	213	13	0.47530999999999995	8.365949440002442	1	0.00661454	noncoding
ENST00000586006.4	888	52	0.33298	9.222347450256347	1	0.0214631	noncoding
ENST00000587306.4	661	36	0.32697000000000004	6.038369941711425	1	0.00861552	noncoding
ENST00000587066.4	613	40	0.28861000000000003	6.702363014221191	1	0.0113572	noncoding
ENST00000585499.4	821	52	0.34325	9.222347450256347	1	0.0225826	noncoding
ENST00000585415.4	789	46	0.37794	7.7715044021606445	1	0.0164702	noncoding
ENST00000623721.2	1133	41	0.32048	9.128674888610842	1	0.0132101	noncoding
ENST00000590186.4	686	40	0.33889	6.702363014221191	1	0.00962228	noncoding
ENST00000625045.2	1014	40	0.33824	6.702363014221191	1	0.00960749	noncoding
ENST00000591654.4	719	36	0.43218999999999996	5.207440757751464	1	0.0220333	noncoding
ENST00000624050.1	629	23	0.42159	5.935150337219238	1	0.00666391	noncoding
ENST00000608360.1	722	48	0.43010000000000004	9.514002418518068	1	0.0443879	noncoding
ENST00000418078.2	593	109	0.35873	10.018467521667482	-1	0.159301	noncoding
ENST00000440762.4	3871	63	0.25459000000000004	6.8072309494018555	1	0.0440808	noncoding
ENST00000444827.4	363	25	0.43682	8.34486827850342	1	0.00934938	noncoding
ENST00000415686.4	358	25	0.35653999999999997	8.34486827850342	1	0.00562159	noncoding
ENST00000411903.1	441	25	0.32691	11.16600475311279	1	0.0133321	noncoding
ENST00000452553.1	480	67	0.37539	8.941329765319825	1	0.0538156	noncoding
ENST00000424953.1	557	50	0.34901	8.7098237991333	1	0.0191301	noncoding
ENST00000436262.1	320	13	0.39000999999999997	8.188210105895994	-1	0.0345562	noncoding
ENST00000415549.2	791	48	0.38650999999999996	7.7305803298950195	1	0.0195965	noncoding
ENST00000629446.1	641	38	0.33722	9.1843111038208	1	0.0122528	noncoding
ENST00000612390.3	4874	85	0.31589	7.61701602935791	1	0.0666064	noncoding
ENST00000416017.1	588	54	0.32388999999999996	5.435762977600096	1	0.0272238	noncoding
ENST00000620678.1	429	36	0.33631	7.824350547790528	1	0.00812855	noncoding
ENST00000608748.1	565	29	0.32186000000000003	6.6892900466918945	1	0.00552744	noncoding
ENST00000565735.1	1410	48	0.30767	9.80533504486084	1	0.0201248	noncoding
ENST00000427892.1	2203	66	0.27385000000000004	10.043932533264158	1	0.036867	noncoding
ENST00000434540.1	399	29	0.40731	9.358891487121582	1	0.0124104	noncoding
ENST00000421331.1	2292	247	0.35184	10.687778282165528	1	0.976676	coding
ENST00000436742.4	1993	135	0.37301	8.302061271667483	1	0.624484	coding
ENST00000413519.1	1170	100	0.36913999999999997	6.884134101867676	1	0.244056	noncoding
ENST00000567886.1	1976	62	0.34775	9.382615852355958	1	0.0362699	noncoding
ENST00000443939.1	643	86	0.38202	9.54262638092041	1	0.142445	noncoding
ENST00000430748.1	641	42	0.33659000000000006	8.710275077819823	1	0.012738	noncoding
ENST00000420549.1	671	70	0.41625	9.97217922210693	1	0.116621	noncoding
ENST00000452901.4	1712	56	0.34868	6.544464302062988	1	0.0238408	noncoding
ENST00000419658.1	338	32	0.42523	11.999967765808105	-1	0.161512	noncoding
ENST00000452834.4	1526	70	0.38947	9.469519233703615	1	0.0777608	noncoding
ENST00000421931.1	1476	70	0.38998	9.469519233703615	1	0.0782222	noncoding
ENST00000446227.1	736	29	0.38727999999999996	10.859973335266112	-1	0.138637	noncoding
ENST00000417975.1	3177	51	0.28852	10.020272636413573	1	0.0237928	noncoding
ENST00000439186.1	683	26	0.31848	9.86728916168213	1	0.00972606	noncoding
ENST00000457273.4	1991	56	0.33031	8.05179500579834	1	0.0205146	noncoding
ENST00000417565.4	471	49	0.32030000000000003	8.93565654754639	-1	0.131821	noncoding
ENST00000413975.4	382	49	0.36609	8.93565654754639	-1	0.0845975	noncoding
ENST00000419733.1	400	49	0.39346000000000003	8.93565654754639	-1	0.066586	noncoding
ENST00000455929.1	2921	47	0.27886	4.177234077453612	1	0.0605561	noncoding
ENST00000605506.1	1601	51	0.31762	9.591171073913571	1	0.0213918	noncoding
ENST00000370624.1	2884	124	0.32567999999999997	6.105155754089354	1	0.464827	noncoding
ENST00000427819.4	1950	69	0.32019	6.219288444519043	1	0.0437822	noncoding
ENST00000426125.1	464	23	0.44598	11.263738822937015	-1	0.122672	noncoding
ENST00000610230.1	366	29	0.43708	7.834794425964357	1	0.0103671	noncoding
ENST00000609367.1	243	70	0.41094	9.896428871154786	1	0.107509	noncoding
ENST00000456587.1	522	26	0.42199	9.992422294616702	1	0.0151332	noncoding
ENST00000565575.1	961	28	0.38791999999999993	11.999967765808105	1	0.0147012	noncoding
ENST00000585888.1	746	46	0.32573	6.497515296936036	1	0.0131547	noncoding
ENST00000469312.5	1298	77	0.35502	9.731260871887208	1	0.0740312	noncoding
ENST00000490006.5	1389	63	0.39000999999999997	10.036583137512206	1	0.0621647	noncoding
ENST00000471417.4	751	50	0.37311	11.580343055725102	1	0.0326192	noncoding
ENST00000461990.1	3181	103	0.29087999999999997	9.747635841369629	1	0.0964856	noncoding
ENST00000590653.4	3315	103	0.29135	9.747635841369629	1	0.0968158	noncoding
ENST00000476432.4	556	87	0.40401000000000004	8.842370796203614	1	0.186411	noncoding
ENST00000467438.1	2375	277	0.33123	11.704186820983885	1	0.939591	coding
ENST00000619924.1	1034	277	0.33531	11.704186820983885	1	0.947281	coding
ENST00000484933.5	3368	103	0.29383000000000004	9.747635841369629	1	0.0986418	noncoding
ENST00000589455.4	538	83	0.4597399999999999	8.942425727844238	1	0.314353	noncoding
ENST00000587165.1	426	83	0.42916	8.942425727844238	1	0.216601	noncoding
ENST00000458097.4	3542	115	0.31337000000000004	9.450372123718264	1	0.17103	noncoding
ENST00000425750.2	762	52	0.42351999999999995	11.422459983825682	1	0.061743	noncoding
ENST00000437128.1	324	17	0.40548	8.023364448547362	1	0.00422105	noncoding
ENST00000429074.1	437	23	0.41123	7.8220296859741225	1	0.00590997	noncoding
ENST00000432395.1	509	59	0.32731000000000005	10.369239997863769	1	0.033899	noncoding
ENST00000435649.2	828	75	0.35641	4.800700950622559	1	0.137539	noncoding
ENST00000455680.4	2986	95	0.34547000000000005	9.132736396789554	1	0.128006	noncoding
ENST00000606660.1	2786	95	0.36440000000000006	9.132736396789554	1	0.160813	noncoding
ENST00000443802.1	712	28	0.36637	8.496175575256348	1	0.00700937	noncoding
ENST00000425185.1	580	40	0.3376	5.36266803741455	1	0.013251	noncoding
ENST00000606898.1	879	45	0.35559999999999997	4.092998695373535	1	0.0367996	noncoding
ENST00000609675.1	1293	56	0.37210999999999994	6.2093416213989245	1	0.0308419	noncoding
ENST00000431770.1	722	94	0.44024	5.594627952575683	1	0.484944	noncoding
ENST00000427243.4	639	94	0.42480999999999997	5.594627952575683	1	0.450521	noncoding
ENST00000417401.1	504	94	0.37945999999999996	5.594627952575683	1	0.306599	noncoding
ENST00000412628.1	172	41	0.4438500000000001	8.020334434509277	1	0.0234741	noncoding
ENST00000446684.1	714	76	0.40274	9.577310371398926	1	0.121288	noncoding
ENST00000565336.1	1766	55	0.33640000000000003	10.931339836120607	1	0.0328526	noncoding
ENST00000414039.1	592	55	0.30877	7.05107021331787	1	0.018788	noncoding
ENST00000413541.1	2171	77	0.3007	10.79718112945557	1	0.0529517	noncoding
ENST00000452846.4	518	41	0.33487	9.857876777648926	1	0.0166287	noncoding
ENST00000438509.1	952	129	0.37471	9.235563468933105	1	0.530864	coding
ENST00000456582.1	401	111	0.42199	9.097214317321779	1	0.537053	coding
ENST00000451611.1	1096	56	0.32565	10.17938060760498	1	0.0295471	noncoding
ENST00000421762.4	2447	55	0.30019	4.906194114685058	1	0.0405955	noncoding
ENST00000419846.1	522	20	0.34284	7.99880199432373	1	0.00396402	noncoding
ENST00000624604.2	498	51	0.35877	6.365989875793456	1	0.0201305	noncoding
ENST00000444665.4	371	25	0.32445	4.677019309997559	1	0.00772932	noncoding
ENST00000630835.1	213	41	0.34783000000000003	11.999967765808105	-1	0.18258	noncoding
ENST00000598739.1	262	51	0.41937	4.862939643859862	1	0.064002	noncoding
ENST00000624135.2	526	66	0.31017	4.902726936340332	1	0.0667684	noncoding
ENST00000623609.1	355	25	0.40997	10.05224895477295	1	0.0130661	noncoding
ENST00000424943.1	2755	98	0.30735	6.254301261901856	1	0.155028	noncoding
ENST00000440116.2	826	68	0.3524	9.101275825500487	1	0.0462041	noncoding
ENST00000456933.1	714	99	0.36496	9.355668067932129	1	0.189475	noncoding
ENST00000411798.1	1440	68	0.30552	9.101275825500487	1	0.0340411	noncoding
ENST00000603401.1	287	11	0.45932999999999996	10.000867652893067	1	0.0112195	noncoding
ENST00000435311.1	1994	82	0.3333	9.86445255279541	1	0.0728676	noncoding
ENST00000431362.1	776	27	0.35524000000000006	9.30383548736572	1	0.00833944	noncoding
ENST00000422259.1	788	35	0.34817	8.19833164215088	1	0.00854891	noncoding
ENST00000561881.1	1810	53	0.22328	6.691734123229981	1	0.0796919	noncoding
ENST00000424528.2	2639	80	0.35919999999999996	6.381506919860839	1	0.0958338	noncoding
ENST00000413670.2	2107	174	0.35651000000000005	9.907259559631349	1	0.822098	coding
ENST00000602852.1	999	58	0.46266999999999997	10.916125297546387	1	0.163436	noncoding
ENST00000602984.1	968	82	0.44919	10.543240165710447	1	0.325208	noncoding
ENST00000418344.1	2229	74	0.34723000000000004	9.129255104064942	1	0.056842	noncoding
ENST00000425113.1	2544	59	0.36606	7.847945976257324	1	0.0295479	noncoding
ENST00000416343.2	497	57	0.44600999999999996	8.737609672546387	1	0.0713396	noncoding
ENST00000453011.4	794	47	0.31328	6.52570743560791	1	0.0138751	noncoding
ENST00000446527.4	1045	63	0.36149	6.696622276306152	1	0.0371994	noncoding
ENST00000416329.4	713	47	0.32092	6.52570743560791	1	0.0137496	noncoding
ENST00000454721.4	753	63	0.35911000000000004	6.696622276306152	1	0.0364427	noncoding
ENST00000449473.2	1298	87	0.37677000000000005	9.753889274597167	1	0.140688	noncoding
ENST00000451213.1	1531	87	0.32061	9.753889274597167	1	0.0763416	noncoding
ENST00000454466.1	260	42	0.47003	7.866770744323731	1	0.0302816	noncoding
ENST00000439146.1	474	53	0.38735	4.817638969421386	-1	0.0201697	noncoding
ENST00000444327.1	771	69	0.36073000000000005	8.95744686126709	1	0.0510497	noncoding
ENST00000414923.1	418	40	0.38029	9.524962043762208	1	0.0181227	noncoding
ENST00000600656.4	556	42	0.37623	9.831057929992674	1	0.0209109	noncoding
ENST00000597635.4	680	105	0.35424	9.779160881042479	1	0.204163	noncoding
ENST00000595309.4	871	84	0.35404	10.02040157318115	1	0.0974935	noncoding
ENST00000624898.2	277	42	0.36339000000000005	9.831057929992674	1	0.0192983	noncoding
ENST00000624083.2	385	69	0.36872	9.895010566711427	1	0.0629064	noncoding
ENST00000624780.2	165	3	0.40887	6.49137668609619	1	7.55261e-06	noncoding
ENST00000420901.4	410	42	0.41933000000000004	9.831057929992674	1	0.0311963	noncoding
ENST00000597752.4	663	84	0.29035000000000005	10.02040157318115	1	0.0582433	noncoding
ENST00000624489.2	391	64	0.35797999999999996	9.828479194641112	1	0.0460387	noncoding
ENST00000623447.2	652	84	0.2952	10.02040157318115	1	0.0594514	noncoding
ENST00000594455.4	444	43	0.32742000000000004	9.264896583557128	1	0.0149629	noncoding
ENST00000624229.2	694	84	0.31341	10.02040157318115	1	0.0665157	noncoding
ENST00000435253.4	1849	84	0.31738	10.02040157318115	1	0.0685812	noncoding
ENST00000623043.1	896	84	0.32798000000000005	10.02040157318115	1	0.0750469	noncoding
ENST00000610126.1	235	9	0.38115	9.519997978210448	1	0.00424616	noncoding
ENST00000446693.4	554	75	0.44128	9.29783992767334	1	0.187223	noncoding
ENST00000429080.1	459	36	0.39136000000000004	8.200459098815916	1	0.0113969	noncoding
ENST00000417385.1	377	51	0.41975999999999997	5.497433280944824	1	0.046215	noncoding
ENST00000437803.1	357	65	0.44419000000000003	9.444634437561035	1	0.125378	noncoding
ENST00000429608.1	331	44	0.39193000000000006	10.163327980041505	1	0.0279301	noncoding
ENST00000415910.2	708	36	0.35533000000000003	5.986078071594237	1	0.00924302	noncoding
ENST00000438965.1	2481	93	0.33606	6.807742500305175	1	0.127991	noncoding
ENST00000419814.1	2481	93	0.33606	6.807742500305175	1	0.127991	noncoding
ENST00000369989.2	535	46	0.45577	8.654638862609865	1	0.0427189	noncoding
ENST00000417241.1	441	46	0.45877999999999997	8.654638862609865	1	0.0443156	noncoding
ENST00000608574.1	2888	55	0.28635000000000005	6.0917985916137685	1	0.0266166	noncoding
ENST00000526411.1	582	45	0.40514999999999995	7.978558921813965	1	0.0201709	noncoding
ENST00000436416.1	596	19	0.31501	6.683890342712403	1	0.00349923	noncoding
ENST00000369843.3	688	122	0.36551	10.083322715759277	1	0.382242	noncoding
ENST00000565955.1	1889	94	0.40593	8.985748481750488	1	0.257429	noncoding
ENST00000554749.1	4216	152	0.30249000000000004	10.345773506164548	1	0.32789	noncoding
ENST00000430098.1	482	68	0.44619000000000003	9.619988441467285	1	0.154915	noncoding
ENST00000443008.1	797	154	0.45561	5.102118110656736	1	0.987188	coding
ENST00000418579.1	184	32	0.46621000000000007	10.044254875183103	-1	0.0726141	noncoding
ENST00000440688.1	508	29	0.32846	8.383162498474121	1	0.00661287	noncoding
ENST00000449169.1	2611	99	0.33187	5.64618091583252	1	0.237143	noncoding
ENST00000626572.1	1044	110	0.31857	6.878166007995605	1	0.217886	noncoding
ENST00000609909.1	2850	60	0.27863	5.0536912918090815	1	0.0624429	noncoding
ENST00000590413.4	831	75	0.37934999999999997	7.877794837951661	1	0.0755953	noncoding
ENST00000457535.4	817	60	0.38134999999999997	6.698725318908691	-1	0.0340485	noncoding
ENST00000625451.1	470	18	0.38148	4.406579399108887	1	0.0070144	noncoding
ENST00000608067.4	629	64	0.33087	8.94229679107666	-1	0.125673	noncoding
ENST00000608486.4	745	75	0.27987	7.877794837951661	1	0.0406828	noncoding
